Training Record ID,Induction Date ,Project Title,Project Set Date,Project Completion Date,Project Due Date,Project Submission Date
31528,24/03/2021,Core Activity 2,12/01/2022,,18/01/2022,11/02/2022
31528,24/03/2021,Core Activity 2,09/03/2022,,18/03/2022,24/03/2022
31528,24/03/2021,Core Activity 2,01/04/2022,,07/04/2022,29/04/2022
31528,24/03/2021,Core Activity 2,26/05/2022,,17/06/2022,28/06/2022
31528,24/03/2021,Core Activity 2,06/07/2022,,22/07/2022,22/07/2022
31528,24/03/2021,Core Activity 2,10/08/2022,,16/08/2022,18/08/2022
31528,24/03/2021,Core Activity 2,18/10/2022,,11/11/2022,17/11/2022
31528,24/03/2021,Core Activity 2,30/11/2022,,24/02/2023,16/01/2023
31528,24/03/2021,Core Activity 2,14/02/2023,,23/03/2023,23/03/2023
31528,24/03/2021,Core Activity 2,30/03/2023,,03/04/2023,03/04/2023
31528,24/03/2021,Core Activity 2,05/04/2023,,11/04/2023,11/04/2023
31528,24/03/2021,Core Activity 2,13/04/2023,03/05/2023,17/04/2023,18/04/2023
31528,24/03/2021,Core Activity 3,01/10/2021,,26/11/2021,16/12/2021
31528,24/03/2021,Core Activity 3,18/01/2022,,11/02/2022,11/02/2022
31528,24/03/2021,Core Activity 3,09/03/2022,,29/09/2022,30/09/2022
31528,24/03/2021,Core Activity 3,12/10/2022,,13/01/2023,16/01/2023
31528,24/03/2021,Core Activity 3,18/01/2023,,20/01/2023,26/01/2023
31528,24/03/2021,Core Activity 3,26/01/2023,,06/02/2023,08/02/2023
31528,24/03/2021,Core Activity 3,15/02/2023,,17/02/2023,21/02/2023
31528,24/03/2021,Core Activity 3,24/02/2023,,01/03/2023,08/03/2023
31528,24/03/2021,Core Activity 3,08/03/2023,16/03/2023,13/03/2023,14/03/2023
31528,24/03/2021,Core Activity 4,24/03/2022,,01/04/2022,07/04/2022
31528,24/03/2021,Core Activity 4,27/04/2022,,21/06/2022,28/06/2022
31528,24/03/2021,Core Activity 4,06/07/2022,,18/08/2022,23/08/2022
31528,24/03/2021,Core Activity 4,31/08/2022,,23/09/2022,23/09/2022
31528,24/03/2021,Core Activity 4,12/10/2022,,07/11/2022,07/11/2022
31528,24/03/2021,Core Activity 4,14/02/2023,16/03/2023,14/03/2023,14/03/2023
31528,24/03/2021,Risk Analyst Activity 1,05/08/2022,,26/08/2022,26/08/2022
31528,24/03/2021,Risk Analyst Activity 1,08/09/2022,,07/11/2022,07/11/2022
31528,24/03/2021,Risk Analyst Activity 1,17/11/2022,,24/11/2022,29/11/2022
31528,24/03/2021,Risk Analyst Activity 1,12/12/2022,,20/01/2023,20/01/2023
31528,24/03/2021,Risk Analyst Activity 1,01/02/2023,,03/02/2023,06/02/2023
31528,24/03/2021,Risk Analyst Activity 1,07/02/2023,21/02/2023,13/02/2023,13/02/2023
31528,24/03/2021,Risk Analyst Activity 2,05/08/2022,,07/11/2022,07/11/2022
31528,24/03/2021,Risk Analyst Activity 2,17/11/2022,,25/11/2022,25/11/2022
31528,24/03/2021,Risk Analyst Activity 2,12/12/2022,,22/02/2023,22/02/2023
31528,24/03/2021,Risk Analyst Activity 2,24/02/2023,,01/03/2023,02/03/2023
31528,24/03/2021,Risk Analyst Activity 2,08/03/2023,14/03/2023,10/03/2023,10/03/2023
31528,24/03/2021,Risk Analyst Activity 3,05/08/2022,,28/03/2023,31/03/2023
31528,24/03/2021,Risk Analyst Activity 3,05/04/2023,,28/04/2023,04/05/2023
31528,24/03/2021,Risk Analyst Activity 3,04/05/2023,18/05/2023,16/05/2023,18/05/2023
31528,24/03/2021,Risk Analyst Activity 4,05/08/2022,,09/09/2022,13/09/2022
31528,24/03/2021,Risk Analyst Activity 4,16/09/2022,,19/09/2022,23/09/2022
31528,24/03/2021,Risk Analyst Activity 4,06/12/2022,16/03/2023,10/03/2023,14/03/2023
31657,20/04/2021,Core Activity 1,26/04/2021,,18/05/2021,18/05/2021
31657,20/04/2021,Core Activity 1,26/05/2021,,26/05/2021,26/05/2021
31657,20/04/2021,Core Activity 1,02/06/2021,,11/06/2021,18/06/2021
31657,20/04/2021,Core Activity 1,23/06/2021,,30/06/2021,30/06/2021
31657,20/04/2021,Core Activity 1,15/07/2021,,04/02/2022,06/02/2022
31657,20/04/2021,Core Activity 1,15/02/2022,,01/03/2022,01/03/2022
31657,20/04/2021,Core Activity 1,09/03/2022,,08/04/2022,13/04/2022
31657,20/04/2021,Core Activity 1,27/04/2022,17/06/2022,10/05/2022,30/05/2022
31657,20/04/2021,Core Activity 2,19/07/2021,,14/09/2021,18/10/2021
31657,20/04/2021,Core Activity 2,03/11/2021,,30/03/2022,15/03/2022
31657,20/04/2021,Core Activity 2,01/04/2022,,12/04/2022,22/04/2022
31657,20/04/2021,Core Activity 2,27/04/2022,,10/05/2022,30/05/2022
31657,20/04/2021,Core Activity 2,31/05/2022,,08/07/2022,11/07/2022
31657,20/04/2021,Core Activity 2,11/07/2022,,19/07/2022,21/07/2022
31657,20/04/2021,Core Activity 2,18/10/2022,,11/11/2022,15/11/2022
31657,20/04/2021,Core Activity 2,30/11/2022,,02/12/2022,14/12/2022
31657,20/04/2021,Core Activity 2,21/12/2022,,04/01/2023,16/01/2023
31657,20/04/2021,Core Activity 2,16/03/2023,17/03/2023,16/03/2023,16/03/2023
31657,20/04/2021,Core Activity 3,02/08/2022,,06/09/2022,12/09/2022
31657,20/04/2021,Core Activity 3,03/10/2022,,06/02/2023,08/02/2023
31657,20/04/2021,Core Activity 3,24/02/2023,,28/02/2023,28/02/2023
31657,20/04/2021,Core Activity 3,02/03/2023,,06/03/2023,06/03/2023
31657,20/04/2021,Core Activity 3,08/03/2023,17/03/2023,13/03/2023,13/03/2023
31657,20/04/2021,Core Activity 4,10/02/2022,,09/03/2022,15/03/2022
31657,20/04/2021,Core Activity 4,22/03/2022,,10/05/2022,30/05/2022
31657,20/04/2021,Core Activity 4,08/06/2022,19/09/2022,01/08/2022,03/08/2022
31657,20/04/2021,Technologist Activity 1 Project 1,14/09/2021,,03/10/2022,03/10/2022
31657,20/04/2021,Technologist Activity 1 Project 1,18/10/2022,,25/11/2022,15/12/2022
31657,20/04/2021,Technologist Activity 1 Project 1,04/01/2023,,06/02/2023,07/02/2023
31657,20/04/2021,Technologist Activity 1 Project 1,08/02/2023,03/03/2023,14/02/2023,16/02/2023
31657,20/04/2021,Technologist Activity 1 Project 2,16/02/2023,,21/02/2023,21/02/2023
31657,20/04/2021,Technologist Activity 1 Project 2,24/02/2023,,28/02/2023,28/02/2023
31657,20/04/2021,Technologist Activity 1 Project 2,02/03/2023,14/03/2023,03/03/2023,06/03/2023
31657,20/04/2021,Technologist Activity 1 Project 3,16/02/2023,,17/04/2023,19/04/2023
31657,20/04/2021,Technologist Activity 1 Project 3,27/04/2023,12/05/2023,05/05/2023,09/05/2023
31688,22/04/2021,Above and Beyond,01/03/2022,,18/05/2022,18/05/2022
31688,22/04/2021,Above and Beyond,19/05/2022,,31/05/2022,31/05/2022
31688,22/04/2021,Above and Beyond,22/06/2022,,29/06/2022,11/07/2022
31688,22/04/2021,Above and Beyond,03/08/2022,18/08/2022,04/08/2022,10/08/2022
31688,22/04/2021,Old Assessment Plans,14/06/2021,,07/07/2021,07/07/2021
31688,22/04/2021,Old Assessment Plans,14/06/2021,27/04/2022,22/04/2022,
31688,22/04/2021,Old Assessment Plans,07/07/2021,25/05/2022,13/05/2022,25/05/2022
31688,22/04/2021,Project 1,27/10/2021,,19/11/2021,18/11/2021
31688,22/04/2021,Project 1,09/12/2021,,16/12/2021,04/01/2022
31688,22/04/2021,Project 1,18/01/2022,,24/01/2022,26/01/2022
31688,22/04/2021,Project 1,15/02/2022,,18/02/2022,
31688,22/04/2021,Project 1,15/02/2022,,18/02/2022,17/02/2022
31688,22/04/2021,Project 1,14/03/2022,,29/03/2022,04/04/2022
31688,22/04/2021,Project 1,19/04/2022,,28/04/2022,26/04/2022
31688,22/04/2021,Project 1,16/05/2022,25/05/2022,18/05/2022,18/05/2022
31688,22/04/2021,Project 2,13/12/2021,,25/01/2022,18/02/2022
31688,22/04/2021,Project 2,21/01/2022,,25/01/2022,17/02/2022
31688,22/04/2021,Project 2,06/04/2022,,11/04/2022,25/04/2022
31688,22/04/2021,Project 2,16/05/2022,25/05/2022,18/05/2022,18/05/2022
31688,22/04/2021,Project 3,22/02/2022,,28/03/2022,29/03/2022
31688,22/04/2021,Project 3,25/04/2022,,26/04/2022,27/04/2022
31688,22/04/2021,Project 3,05/05/2022,22/06/2022,09/05/2022,09/05/2022
31690,22/04/2021,Project 1,27/10/2021,,10/12/2021,10/12/2021
31690,22/04/2021,Project 1,07/01/2022,14/02/2022,14/01/2022,20/01/2022
31690,22/04/2021,Project 2,13/12/2021,,31/01/2022,10/03/2022
31690,22/04/2021,Project 2,11/03/2022,,25/03/2022,28/03/2022
31690,22/04/2021,Project 2,04/04/2022,29/04/2022,29/04/2022,28/04/2022
31690,22/04/2021,Project 3,28/02/2022,,08/07/2022,11/07/2022
31690,22/04/2021,Project 3,12/07/2022,27/07/2022,15/07/2022,20/07/2022
31690,22/04/2021,Project 4,04/08/2022,,04/08/2022,04/08/2022
31690,22/04/2021,Project 4,08/08/2022,17/08/2022,12/08/2022,10/08/2022
31706,26/04/2021,Above and Beyond,08/09/2021,25/04/2022,14/04/2022,14/04/2022
31706,26/04/2021,Project 1,28/10/2021,,18/11/2021,18/11/2021
31706,26/04/2021,Project 1,08/12/2021,,15/12/2021,21/12/2021
31706,26/04/2021,Project 1,21/01/2022,,08/02/2022,09/02/2022
31706,26/04/2021,Project 1,04/03/2022,22/03/2022,04/03/2022,04/03/2022
31706,26/04/2021,Project 2,15/12/2021,,12/01/2022,12/01/2022
31706,26/04/2021,Project 2,26/01/2022,,28/02/2022,28/02/2022
31706,26/04/2021,Project 2,07/03/2022,,14/03/2022,14/03/2022
31706,26/04/2021,Project 2,14/03/2022,,21/03/2022,21/03/2022
31706,26/04/2021,Project 2,25/03/2022,25/04/2022,01/04/2022,01/04/2022
31706,26/04/2021,Project 3,09/02/2022,,07/03/2022,07/03/2022
31706,26/04/2021,Project 3,14/03/2022,,23/03/2022,23/03/2022
31706,26/04/2021,Project 3,06/04/2022,,11/04/2022,10/04/2022
31706,26/04/2021,Project 3,11/04/2022,,11/04/2022,11/04/2022
31706,26/04/2021,Project 3,25/04/2022,28/04/2022,27/04/2022,27/04/2022
31735,28/04/2021,Analysing Data Workplace Project 1,19/08/2021,,24/09/2021,24/09/2021
31735,28/04/2021,Analysing Data Workplace Project 1,01/10/2021,20/10/2021,11/10/2021,11/10/2021
31735,28/04/2021,Analysing Data Workplace Project 2,04/04/2022,,27/06/2022,27/06/2022
31735,28/04/2021,Analysing Data Workplace Project 2,01/07/2022,,05/07/2022,05/07/2022
31735,28/04/2021,Analysing Data Workplace Project 2,13/07/2022,05/08/2022,13/07/2022,13/07/2022
31735,28/04/2021,Collecting & Cleansing Data Workplace Project 1,03/06/2021,,15/07/2021,15/07/2021
31735,28/04/2021,Collecting & Cleansing Data Workplace Project 1,29/07/2021,22/09/2021,11/08/2021,17/08/2021
31735,28/04/2021,Collecting & Cleansing Data Workplace Project 2,12/07/2021,,16/08/2021,16/08/2021
31735,28/04/2021,Collecting & Cleansing Data Workplace Project 2,20/08/2021,08/10/2021,10/09/2021,10/09/2021
31735,28/04/2021,Data Architecture & Processes Workplace Project,28/04/2021,,26/05/2021,26/05/2021
31735,28/04/2021,Data Architecture & Processes Workplace Project,17/06/2021,13/07/2021,24/06/2021,24/06/2021
31735,28/04/2021,Over & above,21/04/2022,,17/06/2022,10/06/2022
31735,28/04/2021,Over & above,20/06/2022,14/07/2022,27/06/2022,13/07/2022
31735,28/04/2021,Reporting Data Workplace Project 1,11/11/2021,,14/12/2021,14/12/2021
31735,28/04/2021,Reporting Data Workplace Project 1,06/01/2022,27/01/2022,14/01/2022,14/01/2022
31735,28/04/2021,Reporting Data Workplace Project 2,23/02/2022,,28/03/2022,28/03/2022
31735,28/04/2021,Reporting Data Workplace Project 2,04/04/2022,27/05/2022,11/04/2022,08/04/2022
31738,28/04/2021,Analysing Data Workplace Project 1,19/08/2021,,28/01/2022,31/01/2022
31738,28/04/2021,Analysing Data Workplace Project 1,25/02/2022,10/03/2022,25/02/2022,25/02/2022
31738,28/04/2021,Analysing Data Workplace Project 1,26/10/2022,31/10/2022,26/10/2022,26/10/2022
31738,28/04/2021,Analysing Data Workplace Project 2,17/06/2022,31/10/2022,21/10/2022,24/10/2022
31738,28/04/2021,Collecting & Cleansing Data Workplace Project 1,03/06/2021,,26/07/2021,06/08/2021
31738,28/04/2021,Collecting & Cleansing Data Workplace Project 1,20/08/2021,,08/10/2021,08/10/2021
31738,28/04/2021,Collecting & Cleansing Data Workplace Project 1,13/10/2021,20/10/2021,13/10/2021,13/10/2021
31738,28/04/2021,Collecting & Cleansing Data Workplace Project 1,26/10/2022,31/10/2022,26/10/2022,26/10/2022
31738,28/04/2021,Collecting & Cleansing Data Workplace Project 2,11/03/2022,,20/04/2022,05/07/2022
31738,28/04/2021,Collecting & Cleansing Data Workplace Project 2,05/07/2022,09/08/2022,11/07/2022,28/07/2022
31738,28/04/2021,Data Architecture & Processes Workplace Project,28/04/2021,,26/05/2021,26/05/2021
31738,28/04/2021,Data Architecture & Processes Workplace Project,17/06/2021,11/08/2021,26/07/2021,26/07/2021
31738,28/04/2021,Reporting Data Workplace Project 1,11/11/2021,,04/02/2022,27/02/2022
31738,28/04/2021,Reporting Data Workplace Project 1,01/03/2022,30/03/2022,04/03/2022,04/03/2022
31738,28/04/2021,Reporting Data Workplace Project 1,27/10/2022,31/10/2022,27/10/2022,27/10/2022
31738,28/04/2021,Reporting Data Workplace Project 2,17/06/2022,,30/09/2022,19/10/2022
31738,28/04/2021,Reporting Data Workplace Project 2,27/10/2022,31/10/2022,27/10/2022,27/10/2022
31739,28/04/2021,Analysing Data Workplace Project 1,11/08/2021,,15/10/2021,19/10/2021
31739,28/04/2021,Analysing Data Workplace Project 1,22/10/2021,,02/11/2021,03/11/2021
31739,28/04/2021,Analysing Data Workplace Project 1,08/11/2021,22/11/2021,11/11/2021,11/11/2021
31739,28/04/2021,Analysing Data Workplace Project 2,12/05/2022,,20/06/2022,29/07/2022
31739,28/04/2021,Analysing Data Workplace Project 2,02/08/2022,,15/08/2022,18/08/2022
31739,28/04/2021,Analysing Data Workplace Project 2,22/08/2022,,26/08/2022,26/08/2022
31739,28/04/2021,Analysing Data Workplace Project 2,05/09/2022,03/10/2022,09/09/2022,16/09/2022
31739,28/04/2021,Collecting & Cleansing Data Workplace Project 1,03/06/2021,,15/07/2021,14/07/2021
31739,28/04/2021,Collecting & Cleansing Data Workplace Project 1,29/07/2021,22/09/2021,12/08/2021,26/08/2021
31739,28/04/2021,Collecting & Cleansing Data Workplace Project 2,30/03/2022,,27/04/2022,28/04/2022
31739,28/04/2021,Collecting & Cleansing Data Workplace Project 2,05/05/2022,,06/06/2022,13/06/2022
31739,28/04/2021,Collecting & Cleansing Data Workplace Project 2,20/06/2022,22/07/2022,22/06/2022,23/06/2022
31739,28/04/2021,Data Architecture & Processes Workplace Project,28/04/2021,,26/05/2021,26/05/2021
31739,28/04/2021,Data Architecture & Processes Workplace Project,17/06/2021,13/07/2021,25/06/2021,23/06/2021
31739,28/04/2021,Over & above,01/07/2022,23/09/2022,01/08/2022,13/09/2022
31739,28/04/2021,Reporting Data Workplace Project 1,11/11/2021,,09/12/2021,09/12/2021
31739,28/04/2021,Reporting Data Workplace Project 1,10/12/2021,04/01/2022,15/12/2021,13/12/2021
31739,28/04/2021,Reporting Data Workplace Project 1,12/10/2022,03/10/2022,13/10/2022,13/10/2022
31739,28/04/2021,Reporting Data Workplace Project 2,10/01/2022,,04/02/2022,04/02/2022
31739,28/04/2021,Reporting Data Workplace Project 2,07/02/2022,,28/02/2022,25/02/2022
31739,28/04/2021,Reporting Data Workplace Project 2,28/02/2022,30/03/2022,08/03/2022,04/03/2022
31739,28/04/2021,Reporting Data Workplace Project 2,12/10/2022,03/10/2022,13/10/2022,13/10/2022
31744,28/04/2021,Analysis,30/07/2021,28/09/2021,13/09/2021,20/09/2021
31744,28/04/2021,Business Operation,22/06/2021,15/07/2021,29/06/2021,03/07/2021
31744,28/04/2021,Data,09/02/2022,14/09/2022,19/08/2022,26/08/2022
31744,28/04/2021,Deployment,01/07/2022,22/08/2022,12/08/2022,10/08/2022
31744,28/04/2021,Design,07/09/2021,10/12/2021,22/10/2021,02/12/2021
31744,28/04/2021,Development Lifecycle,09/02/2022,14/09/2022,19/08/2022,26/08/2022
31744,28/04/2021,Logic,09/02/2022,14/09/2022,19/08/2022,26/08/2022
31744,28/04/2021,Operational Requirements,11/05/2021,03/06/2021,25/05/2021,25/05/2021
31744,28/04/2021,Over & above,02/09/2022,16/09/2022,14/09/2022,14/09/2022
31744,28/04/2021,Problem Solving,15/02/2022,14/09/2022,26/08/2022,26/08/2022
31744,28/04/2021,Service Level Agreements,30/07/2021,25/08/2021,27/08/2021,16/08/2021
31744,28/04/2021,Testing,17/11/2021,10/03/2022,25/02/2022,25/02/2022
31744,28/04/2021,User Interface,09/02/2022,14/09/2022,19/08/2022,26/08/2022
31747,28/04/2021,Analysis,03/08/2021,,17/08/2021,16/08/2021
31747,28/04/2021,Analysis,25/08/2021,27/09/2021,02/09/2021,07/09/2021
31747,28/04/2021,Business Operation,16/06/2021,,22/06/2021,22/06/2021
31747,28/04/2021,Business Operation,25/06/2021,08/07/2021,02/07/2021,29/06/2021
31747,28/04/2021,Data,09/11/2021,,09/11/2021,09/11/2021
31747,28/04/2021,Data,30/11/2021,,07/12/2021,01/12/2021
31747,28/04/2021,Data,07/12/2021,16/02/2022,10/02/2022,09/02/2022
31747,28/04/2021,Deployment,06/05/2022,,01/07/2022,21/07/2022
31747,28/04/2021,Deployment,21/07/2022,11/08/2022,26/07/2022,29/07/2022
31747,28/04/2021,Design,03/08/2021,,08/09/2021,08/09/2021
31747,28/04/2021,Design,23/09/2021,13/10/2021,30/09/2021,04/10/2021
31747,28/04/2021,Development Lifecycle,07/09/2021,,01/10/2021,07/10/2021
31747,28/04/2021,Development Lifecycle,07/10/2021,,14/10/2021,03/11/2021
31747,28/04/2021,Development Lifecycle,19/11/2021,,24/11/2021,23/11/2021
31747,28/04/2021,Development Lifecycle,01/12/2021,,25/02/2022,07/03/2022
31747,28/04/2021,Development Lifecycle,10/03/2022,30/03/2022,15/03/2022,15/03/2022
31747,28/04/2021,Logic,22/06/2021,,30/06/2021,29/06/2021
31747,28/04/2021,Logic,01/07/2021,,09/07/2021,05/07/2021
31747,28/04/2021,Logic,22/07/2021,03/08/2021,27/07/2021,26/07/2021
31747,28/04/2021,Operational Requirements,11/05/2021,,25/05/2021,26/05/2021
31747,28/04/2021,Operational Requirements,03/06/2021,28/06/2021,10/06/2021,10/06/2021
31747,28/04/2021,Over & above,05/08/2022,,12/08/2022,15/08/2022
31747,28/04/2021,Over & above,15/08/2022,01/09/2022,16/08/2022,16/08/2022
31747,28/04/2021,Problem Solving,09/02/2022,,04/03/2022,04/03/2022
31747,28/04/2021,Problem Solving,10/03/2022,13/04/2022,15/03/2022,15/03/2022
31747,28/04/2021,Service Level Agreements,14/04/2022,20/05/2022,22/04/2022,22/04/2022
31747,28/04/2021,Testing,04/03/2022,,07/04/2022,11/04/2022
31747,28/04/2021,Testing,21/04/2022,,06/05/2022,03/05/2022
31747,28/04/2021,Testing,26/05/2022,23/06/2022,10/06/2022,14/06/2022
31747,28/04/2021,User Interface,08/10/2021,,05/11/2021,05/11/2021
31747,28/04/2021,User Interface,25/11/2021,,03/12/2021,30/11/2021
31747,28/04/2021,User Interface,09/12/2021,,06/01/2022,05/01/2022
31747,28/04/2021,User Interface,11/01/2022,,07/02/2022,09/02/2022
31747,28/04/2021,User Interface,25/02/2022,10/03/2022,03/03/2022,03/03/2022
31777,28/04/2021,Analysis,11/08/2022,,19/08/2022,17/08/2022
31777,28/04/2021,Analysis,19/08/2022,,29/09/2022,05/10/2022
31777,28/04/2021,Analysis,06/10/2022,17/10/2022,10/10/2022,11/10/2022
31777,28/04/2021,Business Operation,16/06/2021,,06/07/2021,12/07/2021
31777,28/04/2021,Business Operation,27/07/2021,,30/07/2021,30/07/2021
31777,28/04/2021,Business Operation,03/08/2021,17/08/2021,10/08/2021,10/08/2021
31777,28/04/2021,Data,16/06/2022,,29/09/2022,05/10/2022
31777,28/04/2021,Data,06/10/2022,,10/10/2022,11/10/2022
31777,28/04/2021,Data,11/10/2022,17/10/2022,14/10/2022,14/10/2022
31777,28/04/2021,Deployment,16/06/2022,,29/07/2022,01/08/2022
31777,28/04/2021,Deployment,10/08/2022,,17/08/2022,11/08/2022
31777,28/04/2021,Deployment,12/09/2022,,29/09/2022,05/10/2022
31777,28/04/2021,Deployment,06/10/2022,,10/10/2022,11/10/2022
31777,28/04/2021,Deployment,11/10/2022,17/10/2022,14/10/2022,14/10/2022
31777,28/04/2021,Design,11/08/2022,,19/08/2022,17/08/2022
31777,28/04/2021,Design,19/08/2022,,29/09/2022,05/10/2022
31777,28/04/2021,Design,06/10/2022,17/10/2022,10/10/2022,11/10/2022
31777,28/04/2021,Development Lifecycle,20/10/2021,,29/10/2021,05/11/2021
31777,28/04/2021,Development Lifecycle,10/11/2021,,30/11/2021,01/12/2021
31777,28/04/2021,Development Lifecycle,10/12/2021,,21/01/2022,11/01/2022
31777,28/04/2021,Development Lifecycle,11/01/2022,02/02/2022,18/01/2022,13/01/2022
31777,28/04/2021,Logic,24/11/2021,16/06/2022,05/05/2022,04/05/2022
31777,28/04/2021,Operational Requirements,13/05/2021,,21/05/2021,21/05/2021
31777,28/04/2021,Operational Requirements,03/06/2021,17/06/2021,10/06/2021,10/06/2021
31777,28/04/2021,Over & above,18/10/2022,18/10/2022,18/10/2022,18/10/2022
31777,28/04/2021,Problem Solving,28/07/2021,,29/10/2021,05/11/2021
31777,28/04/2021,Problem Solving,10/11/2021,,17/11/2021,17/11/2021
31777,28/04/2021,Problem Solving,23/11/2021,,30/11/2021,01/12/2021
31777,28/04/2021,Problem Solving,08/12/2021,11/01/2022,06/01/2022,11/01/2022
31777,28/04/2021,Problem Solving,14/10/2022,17/10/2022,18/10/2022,17/10/2022
31777,28/04/2021,Service Level Agreements,16/06/2021,,28/07/2021,28/07/2021
31777,28/04/2021,Service Level Agreements,03/08/2021,17/08/2021,10/08/2021,10/08/2021
31777,28/04/2021,Testing,09/02/2022,,19/08/2022,01/08/2022
31777,28/04/2021,Testing,04/08/2022,08/08/2022,11/08/2022,08/08/2022
31777,28/04/2021,User Interface,20/10/2021,,22/07/2022,01/08/2022
31777,28/04/2021,User Interface,04/08/2022,08/08/2022,11/08/2022,08/08/2022
31812,11/05/2021,Health & Safety,17/05/2021,,01/06/2021,13/05/2021
31812,11/05/2021,Health & Safety,15/06/2021,,02/07/2021,30/06/2021
31812,11/05/2021,Health & Safety,01/07/2021,,08/07/2021,02/07/2021
31812,11/05/2021,Health & Safety,07/07/2021,,16/07/2021,16/07/2021
